	GSM3014964_Tissue_CTRL1	GSM3014965_Tissue_CTRL2	GSM3014966_Tissue_CTRL3	GSM3014967_Tissue_CTRL4	GSM3014968_Tissue_CTRL5	GSM3014969_Tissue_CTRL6	GSM3014970_Tissue_CTRL7	GSM3014971_Tissue_CTRL8	GSM3014972_Tissue_PD1	GSM3014973_Tissue_PD2	GSM3014974_Tissue_PD3	GSM3014975_Tissue_PD4	GSM3014976_Tissue_PD5	GSM3014977_Tissue_PD6	GSM3014978_Tissue_PD7	GSM3014979_Tissue_PD8
ENSG00000271214	1.007817191749539	1.772062223591829	0.2554037450438497	-0.1482332619665965	-0.8364628333681166	0.7500757288963373	-0.6497466936668184	-1.148602304383408	-0.7766688052650486	-1.3366090498177277	-1.0747763416272174	0.20624908971262948	2.183590186684858	-0.11300996471929806	-0.48186263837740223	0.39077372751259715
LGI3	-1.0573398019705165	0.8189128906068	0.9369693492781213	0.8064109930122818	0.07699099878184526	-0.5524060665183093	2.0779800406293583	-0.4170262985066413	-0.811005253020309	0.6471736486260596	-0.754805866326555	-0.265172177869881	1.0857038667978438	-1.3088857750048994	0.4645902681253371	-1.7480908166405356
ENSG00000124399	-2.221856613565581	-0.3390646161611168	-0.01165875997410277	-0.5879505461426797	0.706926853208537	1.009396238545263	-0.2950435976891934	-1.0088046058197784	-0.7009621579325587	-0.06772319847435955	-1.2948264634551623	1.5946045971176364	0.9649974375083876	0.8747535129838121	1.2450046186895634	0.1322073011613914
PLTP	0.8501148177066116	0.8281673776043933	-0.48934910822380767	0.8019242435166479	-0.17968455776352876	-1.1941229342356494	-2.123641406539715	-1.3936630186010797	1.3063439906098107	0.6754506547427636	-0.3622917522194249	0.6921518167472374	0.6140166540854485	0.4408373843448597	-1.3160363133283006	0.849782151553726
AHNAK2	-0.804488753714332	0.14965782105365835	0.6786866308342682	-2.1769647551666185	-0.7694661639714373	1.2263078287202884	0.01927784087728742	-0.561716852290647	-1.1711570148422579	1.522123920888338	1.4946758537341562	-0.1055773972942961	0.36018053952279866	-0.7188235129501935	1.0496190941897672	-0.19233507959079624
MEF2C	-3.441473420158322	0.1655053074098885	0.5786522816605216	-0.7162428835196216	0.621793179335859	0.21580710358656963	0.7502154483398161	0.5370935370468699	0.33145406667959343	0.6997986742321781	-0.12457806705152301	0.13379596017323883	0.1518870875409959	0.3431652035188301	0.6486474114400075	-0.8955208902349007
ANGPTL4	0.19778992670480164	-0.2370895104602918	-1.022584630849242	2.1889232120254856	1.1776061916410203	-1.1941549449523823	-0.8743448019677923	0.8637587688570525	-0.6985726898956283	1.1651575960005414	0.6724061351856212	-0.11569984894303353	0.2726130314938792	-1.0623664972996592	-1.485621604590092	0.15217966704971642
HSPA4	-2.074375091481208	-0.6842510395859297	0.06659231960162162	-0.826691008622488	-0.3739985508009373	0.00849019956999299	-0.3651313951391044	-0.3051220023641073	-0.5985020580575671	-0.6127999081612056	2.235446374891821	0.9549555090216221	1.6775006152680538	0.5429366543074072	0.6016660070775857	-0.24671662552551543
SNRNP70	1.5570923383804742	1.0902194005908603	-0.19364654821959684	1.2706580833949825	-0.07832820486018925	-0.5729416256981268	-0.22285323678489638	1.071173038324451	-0.3030966775277446	0.704517126039651	-0.5133937682288593	-1.6948203527652275	-0.5881444656489337	-1.0550175539898077	-1.633751538354541	1.1623339853475187
NDRG4	-2.7504745778235464	0.19762901629015744	1.0507743162762582	-0.9292979330971339	0.6587760089840287	1.1871972618070237	0.3748865572991818	-1.0137201122442436	0.041741409296649754	0.9605921456520464	-0.8654519520000411	0.09235018351115871	0.14782373010803462	0.17219697138959822	1.1904842750187279	-0.5155073004678232
ENSG00000213839	-1.7338229517995443	-1.2816549808317599	0.8110676990355148	-0.8466629614347959	0.8555483293960954	0.32654680325009666	1.5249155477707967	0.24177622604425097	-0.40814288552641004	-1.516590274683136	-0.5833842475385986	0.15869318676740435	0.764169397769583	0.9835971495829195	1.382213800550685	-0.6782698383530947
TRAPPC1	-1.7498262826768123	0.7416898429428875	1.1846913484572272	-1.0478400087871012	0.7226048240583878	1.295045721494453	1.0537708265102548	-1.2467079030146875	0.4859150163084939	0.7172801286549798	-0.4997536629174435	-0.5418694252553801	-0.2948729660152617	-0.1213126859485018	0.9511134545029314	-1.6499282283144792
COX6BP1	-2.2725058262190228	0.3923973604011282	0.3817437839503137	-0.11538900005691093	-2.171580245462558	-0.18549274123070453	-0.25942991112578345	0.8895108707451608	-0.10321727328840066	0.5058578923497813	-0.41182828635165064	0.5252457977253493	0.18064276537377524	0.39746555993334204	0.2607946100864434	1.9857846431697104
ENSG00000250813	-1.6753152077514268	0.7054289603419952	0.19746842602537903	1.1066900325974542	-1.0308001700250258	1.534333827554341	-1.9156130340664808	-0.9943908742095142	0.038214532062326806	-0.41007667565327705	-0.631618158761572	0.5865453431902198	-0.14977040099278086	0.8032337638321506	0.7036395678458016	1.1320300680103785
HIST1H2AE	-2.9693918331399125	0.7124419125117408	-0.08870726310737875	-1.1023699419273996	1.0998763711592467	0.27586297689655936	0.6183247514257556	1.1480380153045415	0.11982872806959136	-0.04487799929970682	-0.7964319336835073	0.055290852143990786	-0.17912135453438194	0.5262037896670779	1.1211768279237841	-0.49614389940999815
RPS12/SNORA33	1.412955884710221	0.5384914335205475	-0.5398368295677749	0.08058222258591147	0.5451916225942003	1.3233913242305468	-0.9797624122901706	-0.6532925530836627	-0.605269406323516	-2.840584983050888	0.034149372860444574	0.1559670455125081	0.25064419786725917	0.5898537350232342	1.0042458318964735	-0.3167264864853425
ENSG00000259137	-2.678713644015795	0.5126155243424341	0.16177144981959035	-0.2928891074244684	0.6941549583859945	0.2781478049014907	-0.22601398891061988	-0.15907944666403975	1.0778455917927419	-0.7278774387839035	-1.5430979067875679	0.3800109897203242	0.10193442952474491	1.5313108808251263	1.0952459006044832	-0.2053659973305469
CSNK2A3	-2.9518795104564695	-0.15381607110279874	0.17846397361583966	-0.759554781937896	0.6338027968936494	0.944399509669529	0.4630559127985993	0.013940767654369217	0.2558631992336953	-1.2519961684526002	1.1570969196451137	0.36705938613156364	-0.6296798734691853	0.7816584262528132	1.0138230452585297	-0.062237531734822736
S100B	2.8908978342026908	1.3712486619349114	-0.7170628047919579	0.11667325682412368	-0.3563759499581188	-0.7913356651672321	-0.473194633327714	0.3801395438317295	-0.6173281119057437	-0.4687248586588355	-0.8658032254951958	-1.305707432740161	-0.10718023678918769	0.32964634742887505	-0.30489309732029485	0.919000371932078
CALY	-2.9126803892003585	0.7624642693918027	0.43063037305753876	-0.880817667019028	0.6220479247001334	0.3907315458435339	0.6146836481243207	-0.562318641819244	1.1919697520689396	1.0070954627780926	-0.5522279120448852	-0.0430812541763403	-0.4483307837205392	0.5986756042723327	0.7316504384055396	-0.9504923706618414
ENSG00000249353	-2.057625226530022	-0.5027284391066928	0.4539644926608453	-1.164222339162339	1.421962226850374	1.2630594773081265	0.4222882068200385	0.755103668024208	0.33945577258257914	-0.3776369316442071	0.9652149215689982	-0.10277149711253852	-2.021127735309337	0.35472861506384296	0.3934725059736829	-0.1431377179875159
CD81	0.9829832526294345	2.211490818844158	-1.4905455123911275	-0.2036613087226736	-0.1171253510410104	-1.5226475826477042	-0.6697092397110089	0.3692880342789312	-0.38424082973144374	-0.6503624070821392	0.403460682939514	0.10133991510547331	0.6776921842138899	-0.414407601713267	-0.9387905187692828	1.6452354637982394
SEZ6L	-2.353301012548981	-0.362456250708426	0.0034289326489456607	-1.3234610441464303	-0.04426969850619604	0.7131232251827451	0.1919622913446817	-1.0726301678706858	1.1181189492972121	-0.8722007847080768	0.026271040889082563	1.3641291244273732	0.45281708849141833	1.6061019569505872	0.4652937850014474	0.08707256425532134
RPS17A	2.083578689102443	0.8109973683771061	-0.042710329416113836	0.21398972563391727	0.4473700566418288	-0.7355868332933297	-0.7402268506824587	1.2170071970712955	-1.4171727281693272	-0.8404452573170949	0.1695433788232028	-1.697064941114252	-0.7006074956791055	-0.5039397173477914	0.47443368479428555	1.2608340525753643
ATP5I	-0.7865633640042238	0.7657460460919283	0.6864146042016487	-0.9540315557788355	-0.7145817926181901	1.6379120152217321	-0.5951626304957178	-1.35015028848889	-0.7957594191031147	0.7823110411385455	-2.054621282249881	0.5758334868657679	0.8632926136371121	0.5422303395735767	1.0373363213664903	0.3597938646421309
MAGEE1	-3.1299162709262953	0.25009148971397194	0.4917189925699183	-1.3308841646000569	0.8154882646029457	0.4918745319447041	0.4246004118530803	-0.3031453535791258	0.3424962053409555	0.8268631922313422	-0.6085497407346084	0.9076131911517593	0.2563904982635866	0.4361353958039128	0.6517630583533522	-0.5225397019893878
VGF	-2.5939835804632665	-0.09547567438248936	0.5952463149927296	0.24840087424176305	-0.448035815137683	0.9975296914419752	0.9193719741326551	-1.2626230458579624	0.8950361261409929	-0.9004614157006957	-0.2685220628217708	-0.3620940087214468	0.6206830725984818	1.236242068919491	1.044364224251204	-0.6256787436339866
ENSG00000229097	-1.9508872288386774	-0.606478039448718	0.5780133019203024	-1.5978171540922097	0.8825869069649491	0.6752284102064431	0.07422605335275477	2.037861309239606	-0.45308352782017164	-1.3663546782317286	0.9256761849943758	0.27941930477898264	-0.3427811950556851	-0.029397320211624712	0.3447409922467913	0.5490466799946391
CANX	-1.6246289997368746	0.470817003065184	-0.5837217856604983	-1.5817333631338806	0.41099249647949593	-0.14154696251442972	-0.7638057810499281	-0.8092811578556738	-0.5409319766639895	-0.837994887895293	2.135130950358753	1.245434439686078	0.7745200650507683	0.5221210296293554	0.7473680157010176	0.5772609145399679
SREBF2	0.192047352994695	-0.4707474599705436	-0.6337009482435593	0.981558853147536	-0.6488425619224641	1.0038124147872312	-0.3034820063956674	0.3364358547857872	-0.5592102245097882	-3.0224354529111044	0.09334265715158303	1.0122816999718793	0.6673295931751577	0.3494103436793798	1.2730052504911598	-0.2708053662312116
ENSG00000236942	-0.11051606022920704	1.4347301187492472	0.25074608228914225	-1.5231420602601886	-0.7540480071824056	-0.5544033034408088	-0.8261642051706746	-2.146386047637539	1.5961558243334923	0.44642606939233165	-0.31884486725627226	0.13900131385936917	0.7321451018464535	0.11971335206099964	0.11866929501098605	1.3959173936350933
GRINA	-1.4820283301400567	1.1107309166966517	0.07861983088095087	-0.5773041874504317	0.9187853582745095	0.032887094458014694	0.5334033034805818	-1.667087163141284	0.2499791817272107	0.24611398605912718	-2.000116361630296	0.8332306531529549	0.9113240031621082	0.7375709609685513	1.0680632453014118	-0.9941724918000283
UBA1	-2.1568295013332626	-0.6448781928936828	0.315519490590249	-0.4110471763816809	0.5189027420622382	0.32245163885203504	-0.582409817556421	-1.4871773097174763	0.4791953075088883	0.05769531726176811	0.23410246874330035	1.8517864537994668	0.6739593804727818	0.15236887437421032	1.6259166518262698	-0.94955632760867
CYFIP2	-1.4239696688174306	0.34386900118858177	0.34478680775496484	-1.9381689706254204	0.4103848656043018	0.6393360588845146	0.18902617752155004	-1.4428756900617372	-0.05232576029379747	-0.2975462245462441	-0.6288841699642976	1.3927147330286813	0.6525288873176733	1.4244214087750098	1.2722254558769281	-0.8855229116432457
ENSG00000233558	3.0162762196380086	1.172210066711373	-0.8057573175256337	0.05288241561266763	-0.08142561046880976	-0.5239614735321672	-0.4044746600530317	-1.1050180356300425	0.23082257778601953	-1.1478119233005162	-0.13688241621778077	0.9373464298991689	0.001814258656869336	0.14909530362283427	-0.6490887014225198	-0.7060271337764108
PHYHIP	-3.4469394901461294	0.22004257095376567	0.377445343012268	0.41126425863970745	0.3663798239122213	-0.11718785088979622	0.6096940705957767	-0.033474969937510236	0.9399094284061444	-0.6695782399879373	-0.34527358218383564	0.7345424597271274	0.11777260598851699	0.7433474683151419	0.6276496239988417	-0.5355935204043264
ZIC2	2.8248243785760807	1.286161666504507	-0.6633871192333826	0.2698626935487118	-1.4797431354036417	-0.9442740933676427	-0.24340494187811468	0.08895552990404111	0.14080708108017842	-0.5220925737410997	-0.9319838701971727	0.42260692099976976	-0.1633471610181389	-0.43400873264191603	-0.5634728511490098	0.9124962080168597
CALM1	-3.5285128798990706	-0.2579984537420993	0.6853582117019965	-0.6547473038709838	0.7591747008503548	0.4120774632844044	0.21427542209371472	0.43374398734574005	0.16852869036728244	-0.4029813672803646	-0.015740784809216764	0.6548811407281139	0.132647113651224	0.6500567031417639	0.7377038017842347	0.011533554652892318
CNTN1	-1.0091094887632315	-0.6570492484406538	0.032811839879790264	-3.094801101676821	0.52932743394584	0.6592257105793292	-0.243363872896753	0.3984732654223951	-0.3491350295502196	-0.6094304887668041	0.7135338892546859	1.0727957342477177	0.36851528661442373	0.656314970940556	1.0353158763208783	0.49657522288887757
PGK1	-3.502647159835444	-0.09924860445140375	0.5379767939813318	-1.0109766120902215	0.4116562937084172	0.39405919692392033	0.4578627512820711	0.5159317511363586	-0.09200443777330304	0.24928990752257044	0.3629825250857211	0.4984610958684375	0.5217623270629641	0.0774233585024162	0.9092652986732187	-0.23179448559701435
HCN2	0.4915973525875662	-1.0188368176623883	0.9623468774263356	2.837051038053077	-0.6441397770625944	-0.12530197317757308	0.681098491646124	0.5739718300570069	-0.5634637709779933	0.31718141905983527	-0.5805087563171913	-0.8627155665523847	0.38776320915312684	-1.5466053839965241	-0.27288596273066384	-0.6365522095057587
DMTN	-0.5381876826050815	-1.149350073929438	0.4032391755355748	-0.9829023139873916	0.42331067021122826	0.538795277795149	0.4544600298743415	-1.856044372168938	0.9633042027077066	0.5195108406724911	-1.5056642406834486	1.7601504590171926	-0.1942641730317135	0.844331106970997	1.1017564995383	-0.782445405916902
GAPDHL15	-2.1644895184978385	0.485881034240352	1.114154676118525	-0.8287084380294687	1.9820643318907465	0.44397083946012167	0.17898642390412703	-1.3963762173389314	-0.6781574067243421	-0.7598992316756935	-0.0427177090140418	-0.15827972307991617	0.6914467906456839	0.5240768017032341	1.0256111920964848	-0.4175638456990245
SCD5	-0.025818902571730997	1.233253337545487	-0.37884681331670655	-1.03861155299651	-1.162130415825588	0.6332815214674262	-0.4110745783890446	-2.0694741120482907	0.8975921256161241	-0.28719047226498845	-1.4210505084762481	0.6564798499035163	0.9580209989247103	1.0281973108001987	1.3169788227839039	0.07039338884775037
GLULL3	1.2362112635826503	-0.7958862358570532	-0.16447781577025922	0.9190681790721199	-0.7792774125194036	-0.6973542255131202	-0.6902048218290086	0.852672224136511	0.5611650709096195	-1.2753889286889915	-0.42260016466795974	0.805149262282166	-1.0465515930576823	0.4516472116500787	-1.2170695991996838	2.262897585470015
CLDND1	1.871618813090077	2.1018365356532405	-0.2011791984428393	1.258165831760866	-0.19364160247298773	-0.6649476281164458	0.6024381520906776	-0.036269881910711975	-1.1415918192353092	0.2848412078133868	-0.6533736291571395	-0.812329621911064	-0.0778428329730506	-1.3978603341899667	0.13796771793748222	-1.0778317099362353
PSMB4	-2.9646975107599913	1.1301059900940538	0.4788548534598129	-0.29489320073064107	0.7832709881663853	0.10067515137439838	0.12484936146816922	-1.0997793964970615	0.16478014980816966	-0.01438325799730379	-0.4984989390558556	0.8468090326481976	0.6193088458206734	0.6265885444953616	0.9983314065687361	-1.0013220188631353
NLGN2	2.8730909281498875	-0.32987134373756566	-0.6177282680402953	1.0659093689744603	-0.808501664182448	-0.9239691293061314	-0.4662957298379997	0.5057707573518809	0.09594835365311759	-1.1891567126958345	0.7681974068144177	-0.8438291228382347	-0.7663810966748743	0.2729166706409733	-0.4031327648728427	0.7670323466015131
NPY	-1.8019423738357476	1.6599419648107687	0.569067259333666	-1.3780555189184112	-0.3509397290447695	1.4284430438363867	-1.3513050700934843	-0.5979706727987385	0.8474074283816109	-0.9327919557223564	0.12424329565876716	0.20544988726254051	-0.4634140034593092	0.8640190480951966	0.8406470794194084	0.33720031707445947
PLEKHM2	1.568241067554713	-0.7513658677011601	-0.12463555154117212	2.8500654175908338	0.4644450553293781	-0.712532364869995	0.3231525325822303	0.15066991636126995	-0.44832379968938346	0.0024282893328888564	-1.1658985396859434	0.20596525125205245	0.18358101545005773	-1.2045401073833273	-0.6587337757316994	-0.6825185388507696
NFE2L1	2.23290381078853	1.287739163165397	0.25796473575724105	-0.980604560032859	0.11709023320091644	-0.1955423034819556	0.033959642598584784	-1.5782194964664218	-0.9604597903643275	0.5440606080949477	-0.8837406765439103	0.9441391459381304	0.407978905776071	-0.8719317493685653	0.7978143541376133	-1.1531520231993688
LINC01000	1.9067736928230086	0.45041087369149846	-0.22926626599649788	0.8205489028990114	-0.19209254026962336	-0.5830180950705729	-0.1358550252991449	1.0271762172683823	0.15813305533596225	-0.2687825479727509	0.65111679588445	-1.449677490596243	-0.5443261489671138	-0.9801448272954053	-2.0339717738390237	1.4029751774040822
FAM90A1	2.1747726280092197	0.2676882635837691	0.03261011888837206	0.8572181622745312	-0.018373311120542198	-0.07714603258757316	-0.011364355184469353	0.8966424309002887	-0.14327742993086448	-0.04204993743450998	-0.10716133916743133	-1.9499624248298832	-0.4791958512305015	-0.6463986108096016	-1.9397841741063173	1.185781862745503
MYO9B	1.7344439942743848	0.6007750537822122	-0.5154320117454232	2.509975511313775	-0.4952351885166876	-0.7895654318689604	-0.29526138465679197	0.9147191160382376	-0.4975268001583343	0.1738954464211162	0.050475052612989874	-0.7646715126952802	-0.42460245736868735	-1.284056306065786	-1.2196021690819545	0.301669087715175
ENSG00000225355	-2.7170435756514664	-0.2749742993016257	1.2166045105315613	-1.3984615661863136	0.376390958768104	0.8593677890670107	-0.6475910965150653	0.9855561907534142	-0.6363146222192305	0.5240440278291217	0.4578744982578485	0.8966614273409615	0.7699737019030378	-0.6645232984792825	-0.06856674062292425	0.32100209452480677
ATP6V1B2	-3.5345457013789243	0.08773631748381151	0.49896434570225506	-0.7787886026986222	0.6788502941686175	0.5353245827699631	0.3870594838815726	-0.17989213585473782	0.05004447485030785	0.16853626306419384	0.18876425407483224	0.6323928975118887	0.37293304705862973	0.47466714402983484	0.8398623426233263	-0.4219090072869744
HPRT1	-3.5238842492392237	-0.11526636113319445	0.5192406543711431	-0.6736352894839027	0.6415627575813466	0.6744955741307512	0.2308139921134497	-0.01753764670349578	0.20310435146626352	0.053020504220521354	0.10689265628258461	0.6965224645848228	0.18659155339042505	0.6671151363348516	0.8248467968038204	-0.47388289472015976
MFSD6	-2.6223021566975384	0.48929664399012185	0.5909480340286944	-1.594599773246935	0.8739606118882626	1.0678447742575734	0.08464047902658031	-0.9027462919977006	-0.24288324616265877	-0.003266698507692179	0.3246506298373733	0.7607702844500243	0.4063018568376403	0.32637235768946066	1.2582728784099255	-0.8172603838031103
COX5B	0.067740081287289	1.038967776553767	-0.3547536805152678	-1.556531057475088	-0.4290107697133196	1.735003456774729	0.7342933079659281	0.4651912542010714	-0.30592060472536425	1.3768835572115108	-2.250585275157393	-0.12190847730120202	0.6965215332470244	-0.7783829535180248	0.16266609318730554	-0.4801742420229394
BSG	2.9033332083542476	0.6891307859578254	-0.5584038313794956	0.6617250432393843	-0.3979482164771871	-0.6540671636105749	-0.08907511093488135	0.016024632136478402	0.004396989338602685	-1.2987712994001916	-1.6966921945941202	0.3392561849394825	0.5948086239105467	0.20304259223393362	-0.8161577790924023	0.09939753537836547
ARHGAP31	3.207461268336846	0.47982920560999415	-0.8425332525139589	-0.015000337198745543	-1.0056661570087186	-0.9136543400958906	-0.21294659916848022	0.10188270669520558	-0.288321308151692	-0.14943401383166638	-0.446227430968085	-0.278175415856652	0.15557726972797592	-0.0557259292676285	-0.9699357476183424	1.2328700813098232
ENSG00000234645	-2.4806219120604616	1.1387375341285804	0.34126353466876913	-1.8969831729792814	0.9163614536083976	0.8084604075956175	-0.08921201712337196	-0.11126201375978546	0.7506269797664108	0.4293041741399578	-0.9148046312231524	0.39832554436638357	-0.4331592916150096	-0.27378547037876805	1.1031360104897554	0.3136128703760339
DBIL2	-1.622434928761449	0.26868650479629624	-0.5403144166247017	1.5244036954060671	-0.20622448616197872	-0.3109289341747449	-1.6414648981654743	-0.8018755280646495	0.5075929825398494	-0.7846915169986739	1.6190471914693907	1.0941811275160924	0.18279676783128634	0.631562518489353	-0.9789302417940501	1.0585941626974062
ARHGDIA	-1.7986220223922909	0.9924349216544256	0.6365127772417167	0.5644998506603099	-0.5617154717644658	0.942742354272668	-0.9285580273642718	-2.2617754503754353	1.158101694926704	1.0849561539161447	-0.7312316446980783	-0.27640924892284263	-0.12774340679726934	0.704548061896839	0.46017653717236945	0.14208292057351804
OGFR	0.6698050555828837	1.3870246133397275	-0.561057611403075	2.1865939077011145	0.2626700358628465	-0.5998307337840597	-0.0620529575183816	0.7078013051273712	-0.028726872675025095	0.6075885054197694	-1.2957000047334384	-1.3786026098955504	-0.6517051628970038	-1.1728988157724638	-0.9960847664099186	0.9251761120552149
NFIX	1.1666159683298822	0.1648114225891236	-0.014116786584402798	2.5064121989738575	-0.5039593702694044	-0.8343065915037268	0.6030472033747561	-0.16495626052883774	0.38063936822064076	0.23752271233961672	-2.472171123143653	0.15231725288590311	-0.4730308715867913	-0.15471352861698345	0.04081340806820655	-0.6349250025481022
ENSG00000225536	0.5569352320452502	-1.3007048865695365	-0.3999724854849769	-0.6299107524747337	-0.3588132413958392	-0.012118050034372743	-0.6259507740775004	0.3843187197212157	-1.3833631817159227	-0.6132775327972809	2.7070971265581236	-0.014292446908420528	1.7187795297029094	0.014569583895913592	-0.33714846522587655	0.29385162476102805
CHCHD10	-1.8846298984367784	-0.009157414521258036	1.6500386937806522	-1.2061648786762929	-0.1215216045031633	0.8001245988513951	1.1414739647167134	-1.2517223092886702	0.03595296891989398	1.021430171760063	-0.5998530373762259	-0.03468838658767805	0.937569087695251	-0.08308735145982765	0.8920702608948191	-1.28783486576889
AK301567	-2.249407186699325	0.41908757299235516	0.5033804493888374	-1.5647509998155313	0.22418054262359122	1.2248598116316178	0.581759025300088	-0.9204374582707696	0.49240254935915945	0.7420828667389048	-0.6529473023915776	0.4085011082522745	0.37171511798294166	0.7070570427335364	1.13311443979712	-1.4205975796232257
ENSG00000227850	1.4415303524828809	1.242811355668106	-1.2481111465267152	-0.6741396144414835	0.39181102755386643	-0.6777187175563522	-0.5764525021102747	-0.8641211665853809	0.1546183590598249	-1.0483800804101253	0.2774372217776792	-0.4506615210397416	-0.8794619683118353	0.4102422210021839	-0.015013254504441059	2.5156094339418256
ENSG00000233111	-1.6577454206200024	0.21626669033611007	0.28177933615074163	-1.539649836421982	1.8861546092770838	0.18583164506056102	-0.4798834798878822	-0.6184662226833142	0.013823673668112076	-0.3757646379717424	-0.9443345954423344	1.138914194197249	0.7052500241757148	1.174372898709456	1.0891725796517366	-1.0757214581995094
ENSG00000213650	-3.101284430971906	0.19393093953915602	0.6256349013621162	-1.0575186276975936	0.3498892668280119	0.7297193792898935	-0.4395203635020079	-0.2948975749690995	0.7301365926447154	0.08282379706456267	0.3967989973962316	0.908784801327471	-0.6004865403366165	0.8450216909768931	1.0579798401974696	-0.4270126691493233
RNASEK	-2.5277982724042216	0.6727396749648237	0.5894609455436889	-1.5327983225637647	0.6448451952050828	0.9663131323195561	0.2718305172685187	-1.0196724746648531	0.18721038110963917	0.023906546787248004	-0.8553040471031653	0.7302884512825232	0.6734947515237132	0.657894002559533	1.1743977025516228	-0.6568081843799337
DEAF1	2.6707402567049816	-0.8299067320852793	-0.19116113861756223	-1.1484370685595542	-0.7210263210591753	0.824896971172752	-0.8594506366801916	-1.2479149380581027	0.6264583538962436	0.9503913915964761	-1.2565352883566887	0.42365354247887405	-0.10031956370330387	0.3601451527842363	0.18362011184066826	0.31484590664557466
NPTX1	-2.607363411339946	-0.2626306732138187	0.31121420586004034	0.02807914885800974	0.31586161306807636	0.8219703908144375	-0.46731444038680964	-1.386596587005075	0.6612271906343821	-0.7801928672152454	-0.7801113408728376	1.5855127278767325	0.5527957538338263	0.9425735698110641	0.840010861562728	0.22496385771445251
CDKL5	-2.9495343094548776	-0.6835341959256012	0.5296557735434049	-0.700676345669298	1.3924035218635522	0.5366731161208638	-0.07635826904617009	1.4177897717818368	-0.5512651001667707	-0.010623314130114539	0.7809189358646077	-0.37928176337541714	0.08928507598219743	0.6306438826140273	0.40829624252300534	-0.43439302252523115
GAS7	-2.8811432622219577	0.05707901714328145	0.5990103927932289	0.4228244701911447	1.1909512298048581	0.684295664711991	0.6899159541501076	-0.5175615131633464	0.6065000942152442	0.40302457559823696	-0.6153512686289083	-0.2536558170969883	-0.5954607864253836	0.6624469239841801	0.9264834258088166	-1.3793591008644814
GXL_27377	0.7460618470079063	-0.17907262760940182	-0.9424591300342746	0.17566292663479988	0.08416331587952633	0.0719897209517412	-0.9975891068646725	-1.961062153049535	2.095756611440662	-0.24085335163411722	-1.321854663661839	0.3477439820236532	-0.11075003106108929	1.792012809341411	0.21284217186458657	0.22740767877065154
ENSG00000259117	2.167831362262294	-1.7289657579976152	1.079213548334605	-0.6879649493608015	0.27294800877452946	0.885866992378133	0.6030514719142254	-0.6783687141052483	-1.6467146341381484	-0.12628484773190843	0.2426389762351787	-1.37790780917588	0.07089774406318289	0.20816566495725397	0.3744426005619117	0.34115034302830544
ENSG00000253341	-2.0595664282743105	0.7545208151151556	-0.3033322553524777	-0.24479650654202637	0.7934515429653634	-1.6509167647911873	-0.17657393231027263	0.5225185610855861	-1.3126715343467559	-0.40284678994822426	0.1475267995224021	1.979634567950512	0.7289490212784785	0.7335094479101965	0.6706202148274314	-0.1800267590899447
MOAP1	-3.400750853448918	-0.17545852720493685	0.8883822040667415	-0.450516824471306	0.8269885925309323	0.6635369183537531	0.6318042621349925	0.0765472215805876	0.1541677795494911	-0.030476625759299547	-0.05616087364102985	0.44057255383843624	0.11754903667544864	0.1329722485774806	0.9884431286611902	-0.8076002414435351
IRS2	1.016001267987533	-0.12203621585495315	-0.9163293647887241	1.9924126066605776	-1.5346810318145132	-1.1395435084654033	-0.34200467291307796	0.028347720412046175	1.440629499048099	0.32958920399904534	-0.40540081146591417	0.5549445304223715	-0.4255661110361458	-0.6221535787897154	-1.1794506357854257	1.325241102384176
CYP26B1	-0.4548905849766085	0.5279807438768143	1.589494636189113	-0.17606936144435278	-0.08282661011457153	0.6184413384318098	0.6604193784153142	0.11227984531219015	-2.0196968671483777	1.6268438614670309	-0.4351263654406051	0.026962547928396745	-0.25158024911271787	-2.2393559783138164	0.22311866361066784	0.2740050013197095
PBXIP1	2.734072957960574	1.260797780536581	-0.4594689945705422	-0.5087772055036738	-1.0221146662265843	-0.9023344375357243	-0.40118461585649245	-0.572525471959247	-0.19278371849421702	0.9198657767378251	-1.4464904992417247	0.4306260368361623	0.159733773985508	-0.16782852205677276	-0.5823722841745147	0.7507840895628336
FAM107A	2.752074608384224	0.7453141083377285	-0.8325612756110145	0.4294915679940691	-0.44633509175010466	-1.0786838650331032	-0.39150351226849667	-0.3534136885065822	0.19707259239002342	-0.26093672108507626	-0.7099660880491491	0.7622034982024783	0.14799016887408717	-0.8105506593030593	-1.3922759394982038	1.24208029692219
PTPRS	-1.5334821213433247	-0.7240019763252838	0.6569014177833965	-0.14645365258057214	-0.26070356334460926	1.1004379902482986	-0.5899204485406173	-1.82353480891533	1.1441156721302277	-0.46147198993805333	-1.0364277735294443	1.2950922024968083	0.048082621106172514	1.679429151904492	0.7789373963958858	-0.12700011754798307
PNMAL2	-2.702018492915469	0.31667662647339956	1.1036001404223568	-1.2198324651444268	0.34969362496617135	0.6001389539925656	-0.13902850233757647	-0.737470075540395	1.036265422328402	1.3175295495795778	-0.8290218795035637	0.6737687327308606	-0.5060479097216867	0.22372094697327854	0.7351012748727278	-0.2230759471762702
