Gene_Symbol,GSM3014964_Tissue_CTRL1,GSM3014965_Tissue_CTRL2,GSM3014966_Tissue_CTRL3,GSM3014967_Tissue_CTRL4,GSM3014968_Tissue_CTRL5,GSM3014969_Tissue_CTRL6,GSM3014970_Tissue_CTRL7,GSM3014971_Tissue_CTRL8,GSM3014972_Tissue_PD1,GSM3014973_Tissue_PD2,GSM3014974_Tissue_PD3,GSM3014975_Tissue_PD4,GSM3014976_Tissue_PD5,GSM3014977_Tissue_PD6,GSM3014978_Tissue_PD7,GSM3014979_Tissue_PD8
ABHD16B,1.38976,1.59044,1.10257,1.28903,0.67973,1.39197,0.96879,0.86048,0.95103,1.07077,0.75735,0.37423,0.50723,0.96327,0.7525,1.11176
ABHD17A,3.42298,3.02248,2.54234,2.96506,2.19711,2.69957,2.62526,2.04347,3.34125,2.5958,2.24393,2.65226,2.69256,2.80547,2.65605,2.50973
ABHD17AP2,13.24626,10.62365,10.39326,13.72353,7.26466,9.10454,12.50237,7.10548,14.72778,11.58692,6.0992,12.13205,11.24187,10.47706,10.28025,9.84469
ABHD17B,5.7031,8.42806,7.56232,7.10761,7.71142,7.62982,8.33459,6.75868,6.34999,7.74412,6.07954,5.86555,7.23466,5.41203,7.42539,5.80421
ABHD17C,3.3985,1.41887,1.79892,1.63034,2.01112,1.62221,2.19534,1.72487,2.34554,1.6324,1.94394,2.32715,2.07497,2.19649,1.93971,1.86951
ABHD2,7.71912,9.68432,8.64781,7.60105,7.94847,7.82847,7.59314,7.69239,9.09231,9.83798,8.73709,9.52647,10.09146,9.77173,9.21739,8.93389
ABHD3,2.06651,1.47174,0.93811,1.45817,0.833,0.96084,1.0035,0.86122,1.19877,1.18501,1.42728,0.9609,1.16551,0.87562,0.91072,1.17842
ABHD4,6.71749,6.5486,2.35675,2.94666,2.71187,2.00777,2.28353,2.70302,2.80918,3.06019,5.29564,3.10409,3.38815,2.92492,2.1437,3.22424
ABHD5,2.35629,1.4169,1.0901,1.66099,1.13157,1.06449,0.86728,1.44111,1.5195,1.59802,1.76428,1.27194,1.55851,1.2446,1.12591,1.7832
ABHD6,2.36628,2.89892,3.92211,3.68176,3.19014,3.77384,3.76251,2.61973,2.13619,3.05027,3.32198,4.15531,4.92648,4.36473,4.36439,3.03002
ABHD8,25.13596,22.72616,27.19732,20.46529,26.81984,26.97627,28.12171,16.93342,32.06333,29.69417,19.29734,32.07872,27.91937,28.24808,27.30586,20.75877
ABI1,20.62651,23.51778,20.84369,18.75493,22.03068,22.74497,22.0836,20.98012,23.32331,19.82028,23.55418,24.72993,21.51419,25.71291,21.9435,21.92648
ABI2,4.58372,6.61785,7.72684,6.5341,7.72459,7.9319,7.53611,6.02136,8.47666,7.11162,6.79282,7.83812,6.79986,9.25982,7.58746,6.01446
ABI3,0.94042,1.37742,0.3035,0.94231,2.03656,0.35189,0.34393,1.8834,0.51422,0.93989,1.67889,0.73581,1.34015,0.87414,0.77195,1.39105
ABI3BP,1.6165,0.91161,0.46338,0.58665,0.58772,1.0629,0.51608,0.72538,0.8634,0.61635,0.6756,0.50899,0.62089,0.92969,0.38047,0.88664
ABL1,10.75679,7.42407,5.81645,9.66337,6.08478,5.60967,6.61137,7.17961,7.23023,7.3385,6.29833,5.98701,6.33151,6.33067,4.98273,7.86664
ABL2,5.28842,5.67631,6.01884,6.07692,5.83872,5.95529,5.9127,5.22892,6.12893,6.94654,6.70145,7.52026,7.17069,5.78764,6.88878,6.39528
ABLIM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABLIM1,23.3998,14.48132,10.1701,9.86349,9.226,9.8558,11.24592,10.10225,12.6192,8.9449,10.11567,10.74556,11.61622,12.52519,9.59295,12.82379
ABLIM2,5.09788,8.82852,10.56902,13.87815,11.85054,10.26039,13.71299,10.05695,13.29235,10.32624,9.0604,12.7212,10.84962,12.11133,13.26133,8.15004
ABLIM3,12.05839,11.33078,9.92726,4.35369,8.95711,9.53956,7.63652,8.99428,9.15047,10.5721,9.66767,8.47492,8.11111,9.28833,10.77404,9.14378
ABO,0.29146,0.08736,0.13081,0.27231,0.13867,0.30145,0.12416,0.0535,0.15671,0.03781,0.11256,0.05481,0.07313,0.01221,0.12939,0.05329
ABR,46.92618,54.25481,61.41031,52.6546,55.0733,66.94228,55.40915,45.63364,73.24718,55.80925,49.52951,62.7963,54.77781,69.94976,65.26927,53.24738
ABR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABRA,0.04116,0.05756,0.20113,0.30146,0.07381,0.06046,0.10227,0.14808,0.43371,0.2616,0.19188,0.28444,0.14457,0.02816,0.32328,0.10755
ABRACL,0.10498,0.61674,0.87221,0.99972,0.90372,0.87906,1.22094,0.86881,1.32763,0.7563,0.74285,0.77396,0.62696,1.2499,1.25603,0.47031
ABT1,1.68656,2.3322,2.01375,3.4161,2.19973,2.05525,2.80042,2.39059,2.82762,2.76133,1.56636,1.97219,2.06468,2.51781,2.36243,2.23229
ABTB1,12.58108,12.72723,12.33159,8.68519,13.72087,9.21159,13.47383,9.78933,10.41517,13.21403,8.3745,10.55999,12.77995,9.49057,11.26397,9.80266
ABTB2,2.91778,1.89708,1.81027,4.45266,1.13102,1.02132,1.86931,1.4285,1.86173,1.35235,1.13781,1.48794,1.65493,1.66889,1.3636,1.18286
AC012044.5,0.06428,0,0,0.11771,0,0,0,0.11564,0,0.13619,0.37019,0,0,0,0,0.07199
AC022026.3,1.62833,1.07884,1.04707,1.09859,0.53793,1.03864,0.89446,1.65745,0.56447,0.99871,2.04486,0.19744,1.20424,0.61572,0.23303,1.24775
AC022394.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACAA1,7.02298,6.63673,5.7939,6.7079,5.56803,6.52509,6.72188,5.01179,6.93325,7.07403,4.94718,5.32787,6.48992,6.35134,5.51245,6.48401
ACAA2,5.2133,3.89778,2.46977,2.30804,2.20158,2.43455,2.76997,2.39996,3.21272,2.87852,2.60592,3.28071,3.03313,3.4943,2.96711,3.63882
ACACA,12.92264,14.37888,17.48765,13.19519,16.10634,17.0837,16.21445,16.68439,14.86728,15.54922,20.32971,18.09317,18.91932,16.40044,18.10389,16.79916
ACACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACB,25.25931,9.92863,4.99459,3.90931,4.07143,4.38848,6.65938,7.41204,4.98436,6.93367,4.06185,6.01951,4.79143,4.5657,3.04944,10.88613
ACAD10,3.13807,2.88418,2.35136,2.55212,2.08277,2.20394,2.48078,2.8441,2.39784,2.51093,2.16069,2.18414,2.51448,2.41313,1.77871,3.0526
ACAD11,6.55617,6.42811,4.92995,6.26457,4.64926,5.14597,4.25935,6.82895,6.0022,6.11332,5.42357,4.68919,4.15213,4.03147,4.11684,6.64669
ACAD8,3.94712,6.02816,6.88839,6.86591,6.72387,5.87442,6.80513,7.60949,6.26672,6.60667,5.24725,5.23033,6.26279,6.15884,6.44634,4.93225
ACAD9,12.33634,12.62083,12.29355,10.53647,12.47021,11.89711,12.49811,11.57761,12.62977,12.29488,12.47427,10.7425,11.7058,11.20602,10.85491,12.33182
ACADL,1.26945,0.8597,0.75585,0.7798,0.54754,0.8852,0.65887,0.46254,0.86787,0.98736,0.85937,0.77742,0.71972,0.62671,0.65539,0.97181
ACADM,14.23725,11.93745,11.11406,10.51367,12.52778,10.04123,11.46474,16.35004,9.47342,10.61894,11.17025,9.88542,10.74744,11.97877,10.40725,13.9266
ACADM/RABGGTB,10.59073,10.16602,9.38739,7.47885,9.68275,6.55866,7.32773,7.90772,8.936,10.5598,6.83427,9.24928,9.96975,12.07749,9.28531,9.69039
ACADS,5.76621,7.30663,4.76057,3.29328,3.91625,3.64821,3.44747,4.57059,5.33962,5.41316,4.62681,4.30751,4.98882,3.89659,3.62216,5.78648
ACADSB,3.19831,4.21607,4.15088,2.68534,4.5886,3.98913,4.03087,6.04704,2.87764,3.92529,3.47552,3.19756,3.61439,4.07534,4.90064,4.1226
ACADVL,83.08231,55.93776,47.84735,65.89171,52.38509,43.81294,48.12949,70.79892,43.08958,67.96811,55.84927,40.59145,55.38094,37.54982,35.4764,76.31731
ACAN,2.40122,1.45373,1.08494,3.52217,0.84983,1.0003,1.65058,2.76532,1.02814,1.6284,2.93234,0.88988,1.60871,0.63758,0.71463,0.93655
ACAP1,0.35614,0.43021,0.178,0.25692,0.17419,0.16646,0.19309,0.22328,0.18481,0.28583,0.14651,0.37295,0.18956,0.08861,0.13694,0.30217
ACAP2,4.80216,4.45953,4.61256,4.11807,5.26054,4.34424,4.31234,5.92376,4.98675,4.36581,5.0043,4.84165,5.46486,4.89004,4.07018,5.97616
ACAP3,11.19251,10.42648,11.4022,12.0917,9.60693,11.04707,11.02181,9.13773,13.33347,10.70758,6.26849,8.36782,9.55677,10.89857,8.13409,10.9758
ACAT1,7.97488,7.51482,8.8682,6.51175,8.99287,8.38693,8.5447,8.81173,8.14044,6.63816,9.62916,9.46465,8.20135,8.82277,10.5136,8.67045
ACAT2,2.84279,7.03394,12.5099,6.85149,9.63848,13.57533,6.841,7.00303,7.80828,8.54976,7.41497,9.21669,8.25626,11.13862,12.09193,5.88368
ACBD3,3.25113,4.32518,4.35127,4.11343,4.31985,4.77047,4.47285,3.6423,4.20483,3.44424,3.67801,3.91521,3.97136,4.36815,5.21028,3.64109
ACBD4,7.48086,6.37885,5.87736,4.35889,5.45247,5.88402,5.81556,6.72922,7.29865,7.67092,5.15934,3.963,5.21726,4.96809,4.56858,5.57797
ACBD5,45.10049,26.81209,29.22285,22.9733,27.69105,30.31709,27.00269,30.09741,26.87755,27.07702,30.68968,30.61746,28.13526,28.49988,31.14527,30.02113
ACBD6,4.40323,4.6526,4.69749,6.19365,4.9783,5.23794,4.9239,5.25238,5.80035,5.94927,4.25288,4.37376,5.07197,5.33793,5.3212,5.23512
ACBD7,19.66346,7.2846,6.5376,6.02525,5.12421,5.80001,6.64855,12.10339,6.45568,9.35625,3.59758,5.14645,6.98058,7.78467,6.4979,11.21949
ACCS,0.81167,0.93256,0.6926,0.57804,0.91266,1.00782,0.89324,0.81125,1.18801,1.41949,0.66252,0.7272,0.72415,0.70083,0.61889,1.01003
ACCSL,0,0.04247,0.02473,0.07414,0.10891,0,0,0.01821,0,0,0.06662,0,0,0.04155,0.0367,0
ACD,12.19551,10.87445,10.58762,11.20949,11.39819,9.74138,10.17575,8.60736,10.56588,10.68375,7.81499,9.45541,8.50654,9.84495,9.16166,7.52521
ACE,1.45452,2.1947,1.9556,1.35005,2.05464,2.23914,1.74783,2.12985,2.76469,2.336,1.60384,1.80553,2.21649,1.49284,1.99253,2.23521
ACE2,0.13474,0.22211,0.04703,0.01762,0,0.02121,0.0287,0,0.07607,0,0.01584,0.02217,0.0169,0.01976,0,0.03234
ACER1,0.10462,0.10975,0.06391,0,0,0,0.07799,0,0,0.05542,0,0,0,0,0.04741,0
ACER2,1.9963,1.25414,1.54333,1.30119,1.07201,1.0935,1.36212,1.62325,1.54514,0.97977,0.90012,1.35114,1.08956,1.11126,1.28802,1.17472
ACER3,0.35296,0.37753,0.33399,0.43091,0.45302,0.43462,0.40244,0.45134,0.2735,0.32993,0.3872,0.35077,0.52879,0.31964,0.39518,0.42242
ACHE,3.9648,4.71016,7.96438,4.03574,5.42973,6.76223,6.28002,4.06667,6.24024,7.89875,5.06686,6.90398,6.62031,5.30589,6.45903,4.61337
ACIN1,32.77033,20.38515,20.0923,23.38439,19.89482,18.54826,21.5508,23.14108,20.6359,21.21069,18.46641,17.50018,18.74927,16.54646,15.72508,22.98516
ACKR1,1.90765,2.31716,1.80497,6.64532,4.37286,2.05434,2.41658,2.96748,2.22952,5.22713,2.56084,2.61047,4.0309,2.14928,2.41802,2.63443
ACKR2,0.25569,0.14499,0.08443,0.13921,0.11154,0.09137,0.14425,0.10568,0.14565,0.13178,0.1194,0.12737,0.18207,0.14185,0.08769,0.30184
ACKR3,5.99881,3.68225,2.85904,3.36703,2.86438,2.02572,3.23985,3.84241,3.08259,4.24986,2.61298,3.61547,2.9359,3.04983,2.64279,4.58636
ACKR4,0.61413,0.67108,0.39079,0.67946,0.11472,0.22554,0.49598,0.82863,0.33708,0.46084,0.53686,0.2358,0.44945,0.39394,0.18554,0.83108
ACLY,13.91661,31.94901,38.64357,26.99724,36.65044,38.6468,35.06157,26.50291,37.92424,29.93157,35.72129,38.15294,33.61824,38.00937,40.56525,24.12116
ACMSD,0.5109,0.07843,0.33494,0.52485,0.31286,0.38441,0.31585,0.47078,0.42679,0.29043,0.17429,0.11483,0.26265,0.30694,0.27106,0.62801
ACN9,1.53014,3.28166,2.16027,1.65011,2.50018,1.49851,1.39421,1.94225,1.61251,2.26943,2.22414,1.76257,2.00078,1.57045,1.51013,1.78983
ACNATP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACO1,5.92675,6.80445,4.32478,6.63992,4.46943,4.53238,4.09386,5.04727,5.53251,4.31761,5.30926,4.72768,5.36886,5.13535,5.47148,6.04298
ACO2,210.80762,234.24113,191.19803,149.88304,185.79005,194.67728,180.37457,150.58116,176.49098,182.21274,173.4019,202.12433,204.69464,195.76543,210.04256,175.66742
ACOT1,3.94932,0.50919,5.14861,1.45452,4.78768,5.20195,2.40143,3.19528,2.90638,3.59956,2.95892,3.91387,1.78264,9.19368,3.95945,3.55819
ACOT11,3.24664,2.0829,1.96692,1.93735,1.50544,1.85817,1.93743,2.78251,1.98943,2.80193,1.34034,0.95372,1.46099,1.32185,1.19511,2.77319
ACOT12,0.16852,0.35356,0.13102,0.02805,0.05495,0.16879,0.06853,0.05512,0.24217,0.1623,0.08823,0.03529,0.18836,0.15724,0,0.32599
ACOT13,1.60699,1.76692,1.56439,1.41633,1.54114,1.68529,1.33254,1.46872,1.31314,1.49305,2.0363,1.90059,1.97733,1.90511,1.83816,2.03073
ACOT2,8.67075,10.73613,8.77977,8.12717,10.42322,9.46598,8.07709,8.05528,11.44274,11.37764,8.49843,10.58822,7.40682,13.06511,11.30867,9.49851
ACOT4,1.45906,1.77747,1.20759,1.29286,1.06916,1.48652,1.73101,1.45359,1.32267,1.82828,1.49736,1.04818,1.32272,1.38478,1.82012,1.40565
ACOT6,1.21402,0.33514,0.46839,0.58505,0.57294,0.63357,0.52398,0.80466,0.25251,0.47384,0.65714,0.29441,0.56115,0.3279,0.23165,0.82294
ACOT7,14.26654,59.5887,68.11707,35.78665,56.21262,71.34863,58.42427,33.49671,62.63733,61.74863,42.54163,65.98377,60.92995,61.86751,68.56651,43.21001
ACOT8,3.72549,3.71595,4.01691,2.51643,3.23106,3.56625,3.67277,2.47217,3.91532,3.6664,2.78046,4.3383,4.21939,3.76096,3.85637,2.98676
ACOT9,1.36075,1.6157,2.24713,1.93052,2.19897,1.6969,2.11805,2.02435,2.26525,1.96434,2.14688,2.01529,2.37695,2.5016,2.20914,1.59932
ACOX1,16.39119,15.02623,13.3358,17.22075,14.68125,15.093,14.63064,14.22774,17.57377,13.93854,13.86409,16.30924,15.95248,16.51183,16.58009,15.61497
ACOX2,2.99691,1.45891,1.22051,1.18371,0.96602,1.31642,1.19741,1.11884,1.44495,1.07906,1.28928,1.51172,1.41059,1.34695,0.97644,1.73303
ACOX3,6.11899,7.72755,7.53596,8.02187,7.25703,7.61811,7.52717,6.25516,8.33222,7.34608,5.35775,6.35834,5.5895,7.2177,7.17509,5.92895
ACOXL,0.04245,0.14844,0.02593,0.09069,0.02538,0.03118,0.03165,0.12728,0.13048,0.02998,0.03493,0.0326,0.04971,0.02905,0.0513,0.03962
ACP1,4.64027,8.87121,7.96089,4.80467,8.78836,8.79144,7.79154,7.37284,8.9404,7.92515,7.88549,8.2425,9.17873,9.52504,8.7063,5.50041
ACP2,1.9933,3.94466,4.10499,3.02858,3.57472,3.35651,3.20561,2.30196,3.69212,3.22748,1.87636,3.14835,2.76727,3.30546,3.25038,3.03176
ACP5,1.14974,0.36464,0.24501,0.39171,0.57542,0.11783,0.299,0.46901,0.38744,0.36824,0.24199,0.4312,0.23482,0.1921,0.14541,0.50907
ACP6,0.8588,0.61562,0.44156,0.64873,0.60964,0.34693,0.49085,0.73389,0.7919,0.67478,0.58883,0.42868,0.59081,0.50682,0.38919,0.7454
ACPP,0.14093,0.38807,0.04304,0.19355,0.28432,0.21349,0.07879,0.11884,0.11602,0,0.80439,0.02029,0.18565,0.23504,0.01597,0.12824
ACPT,1.17844,0.52981,0.58277,0.46243,0.75478,0.06183,0.29284,0.55526,0.07392,0.59449,0.32319,0.06464,0.39426,0.34557,0.25431,0.50278
ACR,0.05899,0.08251,0.21622,0.50414,0.49371,0.25998,0.26387,0.35377,0.56987,0.16666,0.14561,0.27181,0.20723,0.16146,0.53468,0.1982
ACRBP,1.36496,0.52386,0.48809,0.41152,0.62689,0.31177,0.28542,0.34439,0.74553,0.24688,0.44511,0.38349,0.71632,0.44419,0.37718,0.66181
ACRC,22.08282,3.77227,4.62997,8.29047,4.13389,4.40881,4.89413,10.97292,4.32396,4.96217,12.61589,4.07846,8.0166,2.95255,2.84137,14.3536
ACRV1,0.87139,1.07543,0.91851,0.5632,1.04182,0.60239,0.63688,0.79921,0.81027,0.47062,0.42174,0.62981,0.78028,0.70145,0.68139,0.47839
ACSBG1,12.96204,7.50057,11.28567,9.50648,9.72252,10.68415,10.89202,10.23472,10.56073,9.26425,8.10643,9.03751,8.08414,10.11772,8.87668,11.50195
ACSBG2,0.5902,0.13759,0.12018,0.22016,0.13721,0.09633,0.21185,0.12781,0.25915,0.1621,0.12589,0.07554,0.03839,0.08974,0.09906,0.14689
ACSF2,4.54664,2.5815,1.33447,1.6628,1.7582,1.46436,1.43233,1.78745,1.99353,1.68689,1.57537,2.00093,2.29986,1.52621,1.75332,2.03385
ACSF3,4.25597,2.96494,3.17609,3.89388,3.50684,2.75185,3.00867,3.7781,2.70145,3.40508,3.16908,2.79384,3.59628,2.20597,2.13872,3.20954
ACSL1,1.99465,3.09375,1.90624,3.87681,2.64446,2.00885,2.47227,2.62531,2.14395,2.15202,3.0809,2.26945,1.79474,1.87137,2.5288,2.72728
ACSL3,12.71142,14.5459,18.1605,14.49432,19.76775,16.56085,18.51024,21.25721,15.43695,12.51762,17.83189,17.58818,16.82105,18.12972,17.81958,14.75576
ACSL4,1.75516,4.47557,5.56991,2.67021,5.64155,6.66397,5.67002,5.0198,5.59636,3.91906,6.42432,6.96732,6.82178,6.22637,7.179,4.17329
ACSL5,5.82774,2.97559,1.45973,5.3203,3.11381,0.92807,2.19151,5.86075,1.67577,3.64241,6.32951,2.07924,3.62341,1.27036,1.10626,2.88794
ACSL6,6.27755,8.20714,14.42742,11.11585,12.35609,14.70233,14.04915,11.10017,13.79231,11.74613,7.21138,10.02623,11.7684,14.88031,13.48469,10.53586
ACSM1,0.18404,0.05516,0.01606,0,0.07073,0,0.1764,0.10643,0.1039,0.05571,0.07571,0.06057,0.02309,0,0.02383,0.04417
ACSM2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSM2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSM2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSM3,0.05519,0.15438,0.07305,0.05895,0.06598,0.07094,0.05486,0.12824,0.0727,0.06821,0.12108,0.05298,0.04847,0.08496,0.03335,0.10301
ACSM4,0.30516,0.09604,0.07457,0.13971,0.13682,0.16811,0.1365,0.09608,0,0.48493,0.17575,0,0.0804,0.03132,0.13829,0.01709
ACSM5,3.08126,3.51453,1.10547,0.64934,1.79809,1.15853,0.51046,0.74791,1.09527,1.68395,1.0865,1.88733,1.63222,1.02905,1.28554,3.08111
ACSM6,1.27866,1.41195,1.13466,0.36972,0.67586,0.94906,0.62211,0.60536,0.3546,2.5381,0.98559,0.43411,0.63831,0.71833,0.36597,1.40188
ACSS1,5.35498,2.07694,2.86911,1.83531,1.89867,3.29633,3.3695,2.6449,3.04814,3.02389,1.19646,2.31457,2.70092,3.50941,2.17296,4.55024
ACSS2,6.03427,5.42584,5.24863,5.41425,5.48111,4.788,5.79977,5.09474,4.27946,4.48319,5.49821,5.25215,5.23063,4.28482,5.08824,3.8059
ACSS3,5.74064,2.1816,1.55713,2.32731,1.68995,1.98096,1.73339,2.75405,2.14022,2.15725,2.82204,2.15431,1.70589,2.02325,1.4333,3.24291
ACT1GP1,0.46866,0.28094,0.5317,0.36782,0.36021,0.51635,0.59895,0.51191,0.61737,1.06393,1.48732,0.61698,0.41159,0.61844,0.66751,0.59986
ACTA1,0.88482,1.16688,1.51345,1.71292,1.17877,0.94699,1.54542,0.93236,1.26547,1.76762,1.1856,1.22307,0.97689,1.14165,1.00818,0.67951
ACTA2,2.67034,3.31685,2.4569,2.77504,2.57074,2.49081,8.2011,5.76195,7.24027,2.00457,3.01592,2.22678,2.77679,2.63981,2.31635,2.99981
ACTA2-AS1,5.10585,5.58907,4.74641,6.06402,4.87692,4.72856,14.4257,9.46856,12.47704,3.17492,5.54034,4.30453,4.35411,5.20239,4.29239,5.71827
ACTB,964.82898,1877.82312,1471.91516,1348.39526,1587.66577,1573.3208,1448.65454,1441.64282,1618.09302,1465.0011,2136.25952,1407.31982,1382.94092,1575.95532,1553.81555,1548.83582
ACTBL2,0.01353,0.02838,0.01653,0,0.02426,0.02981,0.16135,0.15818,0.10691,0.11464,0.06678,0.03116,0,0.0833,0,0.04545
ACTBP2,0.13644,0.2147,0.04167,0.12493,0.12235,0.07516,0.25429,0.15342,0,0.21682,0.14032,0.31434,0,0,0.12367,0.0764
ACTC1,0.55388,0.42724,0.65681,0.34307,0.71577,0.53845,0.58294,0.52754,0.70817,0.60404,0.65007,0.88197,0.54366,0.86943,1.0188,0.38314
ACTG1,530.03058,826.23639,637.50983,540.85046,603.39868,745.37073,549.95215,566.18823,724.89655,745.30255,909.40033,599.19391,543.00812,697.4953,690.09674,693.41223
ACTG1P4,0.83649,0.67808,0.32518,0.45259,0.51141,0.41891,0.45353,1.02607,0.95165,0.60421,0.59439,0.65697,0.40071,0.39024,0.24123,0.511
ACTG2,0.06035,0.04748,0.00922,0.0967,0.10823,0.03325,0.20246,0.48179,0.27825,0.03197,0.02483,0.13904,0.03975,0.01549,0.02735,0.04224
ACTGP10,4.995,3.15128,3.20072,1.72708,2.69363,2.00118,3.02068,3.77046,2.20863,3.18242,5.74786,1.60944,2.39277,2.29442,1.20305,4.02934
ACTGP3,0.06785,0,0,0,0.12169,0,0.05058,0.15259,0.08938,0,0.11166,0,0.11918,0.06964,0,0.07599
ACTGP5,0.08841,0.27823,0.10801,0.08095,0.07927,0.29221,0,0.15905,0,0.09366,0,0.30551,0.07764,0.36295,0,0
ACTGP9,0.5972,0.71598,0.53854,0.52078,0.3825,0.5953,0.67842,0.57557,1.12384,0.90382,0.62005,0.52413,0.27473,0.75887,0.90213,0.44589
ACTL10,0.78272,0.6647,0.18215,0.34128,0.26737,0.28745,0.30565,0.1844,0.1473,0.35538,0.138,0.08587,0.16367,0.22953,0.20269,0.37569
ACTL6A,2.45792,1.46723,0.76646,1.5443,1.2357,1.01975,0.76668,1.0361,1.11088,0.91518,1.38768,1.3031,1.80637,0.97107,0.82026,1.96953
ACTL6B,3.73807,14.35245,18.71943,11.58028,21.83351,19.27351,19.20966,11.23043,19.42405,16.5291,10.83131,21.75068,15.96017,19.04626,20.62279,10.70601
ACTL7A,0.07401,0,0.03014,0.13553,0.04424,0.05436,0,0.08876,0,0,0.0203,0,0,0.05064,0,0.02763
ACTL7B,0,0,0,0.02908,0.02848,0.06998,0.02368,0.01428,0,0,0,0.03658,0,0,0,0
ACTL8,0.03702,0.03883,0.06784,0.03389,0.06639,0,0.0276,0,0,0.03922,0,0.08528,0,0,0.0671,0
ACTL9,0,0,0.0644,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTN1,6.02402,10.02948,10.53401,16.69235,11.04992,11.15272,12.0931,10.27816,13.91748,10.17292,12.06007,12.85882,11.22677,13.0098,11.14745,10.5568
ACTN2,16.90837,26.22612,30.50274,23.29147,28.32512,29.15545,26.47388,20.83467,25.31629,22.37274,25.83269,24.35779,29.26655,28.5349,27.91214,24.66178
ACTN3,0.24542,0.236,0.14992,0.16853,0.12837,0.11266,0.16771,0.16557,0.10776,0.13,0.11779,0,0.03592,0.04198,0.01854,0.14888
ACTN4,81.89823,76.97177,65.16682,105.92728,74.17379,57.48407,90.52337,99.87981,70.60169,59.58298,64.56404,55.14325,67.59492,61.02628,60.12815,55.93769
ACTR10,2.85399,7.75477,6.24213,3.76985,8.79335,8.63932,5.73418,5.9762,6.80417,5.05571,6.20533,7.43734,7.79054,8.68191,9.12569,5.18747
ACTR1A,15.63308,32.99874,34.32284,21.53445,29.38498,41.19215,32.84901,22.36909,32.2341,32.9584,27.14759,34.22276,29.60016,33.06607,37.88375,23.54118
ACTR1B,15.59212,35.2422,38.62234,24.73181,24.10395,37.47019,45.76125,29.84645,39.33733,33.72303,22.87407,34.15947,29.4812,35.27821,42.03199,21.26543
ACTR2,9.2067,18.14741,19.49485,13.89591,20.61247,21.0493,19.93497,20.49841,18.13782,18.60007,21.31121,19.83242,20.33233,22.11245,25.0337,16.08385
ACTR3,6.54345,8.01052,8.62367,8.29705,9.41488,9.99053,8.10368,8.04381,7.63525,8.54871,11.3358,10.40915,9.98765,9.81595,10.31898,7.54984
ACTR3B,1.75113,3.69739,3.87694,3.14549,4.57063,5.84937,4.34878,3.65705,5.62731,3.50942,5.02894,5.48609,4.36878,7.06315,5.74206,4.03477
ACTR3BP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11399,0.02348
ACTR3BP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTR3C,0.20677,0.08488,0.23615,0.13171,0.25796,0.05943,0.14745,0.15769,0.13027,0.09524,0.15533,0.20711,0.1658,0.21222,0.11408,0.20137
ACTR5,2.15563,2.58862,2.14852,2.96062,2.54331,2.53121,2.24136,2.58964,2.7275,2.70434,2.22864,3.07117,2.69023,1.83398,1.74811,3.0495
ACTR6,2.49271,3.38836,3.50661,2.37883,3.84072,3.09446,3.31093,3.17389,2.86739,3.25447,3.60355,3.27577,3.51499,3.18897,3.9458,2.84085
ACTR8,3.79161,5.77476,4.55238,6.03476,6.12817,6.60132,6.421,3.95803,5.72228,5.6533,4.49069,5.39205,4.80161,4.3431,5.82093,5.1481
ACTRT1,0,0,0.03202,0.14399,0,0.05775,0.03908,0.07073,0.06905,0.05553,0,0.12076,0,0,0,0.05871
ACTRT2,0,0,0,0,0,0,0,0.02391,0,0,0,0,0,0,0,0
ACTRT3,0.5278,0.47458,1.15152,0.55231,0.81132,1.16301,0.75884,0.55955,0.74493,0.63903,1.67499,0.73826,1.19193,0.96733,1.05926,0.82333
ACVR1,5.68669,5.63626,6.24851,7.26936,4.78461,5.49232,5.76726,5.96234,7.19919,3.32519,5.77257,6.01882,5.80495,7.33354,4.8195,5.43829
ACVR1B,3.66454,7.30329,7.59213,6.6609,9.65663,6.83137,7.48106,6.2074,6.46622,9.29135,6.12521,6.9074,8.37113,6.85228,8.41746,5.15485
ACVR1C,0.39459,0.53467,0.90393,1.21185,1.02461,0.86948,1.62404,1.36801,2.20911,0.40932,1.05851,1.80865,1.26342,2.50585,1.21449,0.6859
ACVR2A,3.37141,3.67724,3.25297,2.64742,4.72483,3.82514,4.08632,4.05694,3.61761,3.86733,4.0506,4.62937,3.5491,4.05603,4.13835,4.33216
ACVR2B,2.02304,1.40482,1.14704,1.36144,1.31191,1.08162,1.37139,1.56256,1.24929,1.64085,1.42138,1.12537,1.67414,1.31086,1.17489,1.55583
